zone_id,map_id,region_id,value01,value02,value03,value04,center_x,center_y,center_z,radius
2,2,31,0,23,23,5,-207,0,-1443,250
2,2,32,0,23,23,5,-21,0,1574,250
2,2,33,0,23,23,5,1277,0,-1112,100
2,2,34,0,23,23,5,1534,0,1879,100
2,2,35,0,23,23,5,1000,22,1381,100
2,2,36,0,23,23,5,1675,0,928,100
2,2,37,0,23,23,5,1636,0,3823,100
2,2,38,0,23,23,5,1554,2,-20,150
2,2,39,0,23,23,5,1854,4,-361,150
2,2,40,0,23,23,5,1755,3,1486,150
2,2,41,0,24,24,5,-51,0,145,150
2,2,42,0,24,24,5,-312,4,4612,150
2,2,43,0,24,24,5,-88,0,4160,150
2,2,44,0,24,24,5,228,4,4526,150
2,2,45,0,24,24,5,-195,0,3169,150
2,2,46,0,24,24,5,177,1,3084,150
2,2,47,0,24,24,5,-41,0,2472,150
2,2,48,0,24,24,5,1081,5,-4378,150
2,2,49,0,24,24,5,748,3,-4169,150
2,2,50,0,24,24,5,657,9,-4571,150
2,2,51,0,24,24,5,-83,0,-4036,150
2,2,52,0,24,24,5,-85,0,-2999,150
2,2,53,0,24,24,5,-9,0,-2137,150
2,2,54,0,24,24,5,40,0,-844,150
2,2,55,0,24,24,5,-918,10,1198,150
2,2,56,0,24,24,5,-809,6,459,150
2,2,57,0,24,24,5,-950,0,-1470,150
2,2,58,0,24,24,5,-699,0,-3730,150
2,2,59,0,24,24,5,-265,0,-3426,250
2,2,60,0,24,24,5,-73,0,2039,250
2,2,61,0,24,24,5,-888,0,982,250
2,2,62,0,26,26,5,-1797,0,911,250
2,2,63,0,26,26,5,-1803,0,368,250
2,2,64,0,26,26,5,-1846,0,-2492,250
2,2,65,0,26,26,5,-1220,0,-3523,250
2,2,66,0,26,26,5,-1931,0,1932,250
2,2,67,0,26,26,5,-1914,0,2714,250
2,2,68,0,26,26,5,-1877,0,3608,250
2,2,69,0,26,26,5,-458,0,1161,250
2,2,70,0,26,26,5,-482,13,347,250
2,2,71,0,26,26,5,-1377,6,1255,250
2,2,72,0,26,26,5,-1885,0,3193,150
2,2,73,0,26,26,5,-1548,8,3594,150
2,2,74,0,26,26,5,-2265,6,3494,150
2,2,75,0,26,26,5,-1651,16,2281,150
2,2,76,0,26,26,5,-2229,6,2350,150
2,2,77,0,26,26,5,-2044,0,-2113,150
2,2,78,0,26,26,5,-1738,0,-1859,150
2,2,79,0,26,26,5,-2374,22,-1549,150
2,2,80,0,26,26,5,-1713,0,1585,150
2,2,81,0,27,27,5,-4257,0,590,250
2,2,82,0,27,27,5,-4886,12,3063,250
2,2,83,0,27,27,5,-4260,0,2299,250
2,2,84,0,27,27,5,-4782,12,1692,250
2,2,85,0,27,27,5,-3887,8,1453,250
2,2,86,0,27,27,5,-3592,0,2789,250
2,2,87,0,27,27,5,-4320,0,-325,250
2,2,88,0,27,27,5,-4297,0,-1273,250
2,2,89,0,27,27,5,-4313,0,-2212,250
2,2,90,0,27,27,5,-4312,0,-3026,250
2,2,91,0,27,27,5,-3810,10,272,150
2,2,92,0,27,27,5,-3579,14,2267,150
2,2,93,0,27,27,5,-4233,0,2713,150
2,2,94,0,27,27,5,-4838,14,2436,150
2,2,95,0,27,27,5,-4347,0,1584,150
2,2,96,0,27,27,5,-4785,20,848,150
2,2,97,0,27,27,5,-4236,0,139,150
2,2,98,0,27,27,5,-4257,0,-1739,150
2,2,99,0,27,27,5,-4310,0,-756,150
2,2,100,0,27,27,5,-4350,0,-2678,150
2,2,101,0,28,28,2,-1355,0,-1496,100
2,2,102,0,28,28,2,-1572,10,4026,100
2,2,103,0,28,28,2,-2104,0,3868,100
2,2,104,0,28,28,2,-1631,2,3099,100
2,2,105,0,28,28,2,-2236,3,2901,100
2,2,106,0,28,28,2,-1941,0,2281,100
2,2,107,0,28,28,2,-4002,0,2903,100
2,2,108,0,28,28,2,-4615,1,2593,100
2,2,109,0,28,28,2,-4118,0,1894,100
2,2,110,0,28,28,2,-4501,0,1083,100
2,2,111,0,28,28,2,-3924,1,869,100
2,2,112,0,28,28,2,-3971,10,-286,100
2,2,113,0,28,28,2,-4029,42,-1385,100
2,2,114,0,28,28,2,-4647,13,-969,100
2,2,115,0,28,28,2,-4105,0,-1928,100
2,2,116,0,28,28,2,-4208,10,-2619,100
2,2,117,0,28,28,2,-1821,0,-2879,100
2,2,118,0,28,28,2,-1813,0,-2079,100
2,2,119,0,28,28,2,-835,0,-3409,100
2,2,120,0,28,28,2,-632,0,-1518,100
2,2,121,0,28,28,2,-577,0,742,100
2,2,122,0,28,28,2,-577,2,1530,100
2,2,123,0,28,28,2,-1011,7,1428,100
2,2,124,0,28,28,2,-354,4,4315,100
2,2,125,0,28,28,2,95,4,4283,100
2,2,126,0,25,25,2,529,0,-1493,100
2,2,127,0,25,25,2,1708,2,-2051,100
2,2,128,0,25,25,2,1698,0,-982,100
2,2,129,0,25,25,2,1762,0,-633,100
2,2,130,0,25,25,2,3141,0,-501,100
2,2,131,0,25,25,2,3043,0,-1089,100
2,2,132,0,25,25,2,3577,0,-2851,100
2,2,133,0,25,25,2,3105,30,-2655,100
2,2,134,0,25,25,2,3214,6,-3921,100
2,2,135,0,25,25,2,3370,0,1049,100
2,2,136,0,25,25,2,1777,0,2892,100
2,2,137,0,25,25,2,1499,0,2653,100
2,2,138,0,25,25,2,1729,0,3359,100
2,2,139,0,25,25,2,1835,0,4242,100
2,2,140,0,25,25,2,1779,1,1931,100
2,2,141,0,25,25,2,1467,0,1458,100
2,2,142,0,25,25,2,422,0,1488,100
2,2,143,0,25,25,2,223,0,2523,100
2,2,144,0,25,25,2,-59,0,2902,100
2,2,145,0,25,25,2,162,0,-4473,100
2,2,146,0,25,25,2,-314,-2,-4510,100
2,2,147,0,25,25,2,-42,0,-3727,100
2,2,148,0,25,25,2,77,1,-3041,100
2,2,149,0,25,25,2,5,0,-2447,100
2,2,150,0,25,25,2,479,0,-1869,100
2,2,151,0,29,29,1,1558,0,-1135,100
2,2,152,0,29,29,1,3214,0,1032,100
2,2,153,0,29,29,1,3400,0,-538,100
2,2,154,0,29,29,1,3385,0,-2225,100
2,2,155,0,29,29,1,3385,0,-4040,100
2,2,156,0,29,29,1,1484,1,2132,100
2,2,157,0,29,29,1,1427,0,-353,100
2,2,158,0,29,29,1,424,87,-576,100
2,2,159,0,29,29,1,-173,2,-224,100
2,2,160,0,29,29,1,326,0,704,100
2,2,161,0,29,29,1,212,9,-1765,100
2,2,162,0,29,29,1,169,0,-4138,100
2,2,163,0,29,29,1,669,0,-4324,100
2,2,164,0,29,29,1,955,5,-4436,100
2,2,165,0,29,29,1,-1567,47,-3311,100
2,2,166,0,29,29,1,-1816,0,-2880,100
2,2,167,0,29,29,1,-1994,0,1552,100
2,2,168,0,29,29,1,-1001,0,-1552,100
2,2,169,0,29,29,1,-359,0,1832,100
2,2,170,0,29,29,1,255,8,3530,100
2,2,171,0,29,29,1,-116,0,3860,100
2,2,172,0,29,29,1,226,4,4330,100
2,2,173,0,29,29,1,-1716,0,3331,100
2,2,174,0,29,29,1,-2044,0,3145,100
2,2,175,0,29,29,1,-2001,0,2474,100
2,2,176,0,29,29,1,-4470,3,-2250,100
2,2,177,0,29,29,1,-4328,0,-3150,100
2,2,178,0,29,29,1,-4399,1,-980,100
2,2,179,0,29,29,1,-4552,12,-95,100
2,2,180,0,29,29,1,-4414,0,1431,100
2,2,181,0,815,815,1,-311,0,-929,3000
3,3,1,0,46,46,5,-40,0,-7450,250
3,3,2,0,46,46,5,807,9,-7863,250
3,3,3,0,46,46,5,650,15,-6769,250
3,3,4,0,46,46,5,-101,15,-6278,250
3,3,5,0,46,46,5,-1135,39,-6257,250
3,3,6,0,46,46,5,-1782,40,-6588,250
3,3,7,0,46,46,5,-1416,0,-7351,250
3,3,8,0,46,46,5,-807,22,-7397,250
3,3,9,0,46,46,5,1288,12,-8698,250
3,3,10,0,46,46,5,1562,0,-7302,250
3,3,11,0,46,46,5,1480,0,-6443,250
3,3,12,0,46,46,5,-2457,46,-7576,250
3,3,13,0,46,46,5,-2588,23,-6680,250
3,3,14,0,46,46,5,-21,2,-6820,150
3,3,15,0,46,46,5,1378,0,-7880,150
3,3,16,0,46,46,5,697,22,-7221,150
3,3,17,0,46,46,5,1107,20,-6937,150
3,3,18,0,46,46,5,1018,22,-7322,150
3,3,19,0,46,46,5,-2141,1,-7117,150
3,3,20,0,46,46,5,-3059,129,-7289,150
3,3,21,0,47,47,5,2244,0,-7268,250
3,3,22,0,47,47,5,2837,0,-7670,250
3,3,23,0,47,47,5,3412,0,-6656,250
3,3,24,0,47,47,5,3340,1,-7923,250
3,3,25,0,47,47,5,2135,13,-6041,250
3,3,26,0,47,47,5,1409,0,-5183,250
3,3,27,0,47,47,5,2727,215,-4879,250
3,3,28,0,47,47,5,3509,0,-5386,250
3,3,29,0,47,47,5,2271,22,-5428,250
3,3,30,0,47,47,5,838,12,-6077,250
3,3,31,0,47,47,5,-1526,35,-5500,250
3,3,32,0,47,47,5,-2798,18,-5433,250
3,3,33,0,47,47,5,-2159,3,-4215,250
3,3,34,0,47,47,5,-3199,49,-3971,250
3,3,35,0,47,47,5,-2695,1,-4117,250
3,3,36,0,47,47,5,-1407,19,-4126,250
3,3,37,0,47,47,5,2794,0,-3607,250
3,3,38,0,47,47,5,3434,1,-4095,250
3,3,39,0,47,47,5,2210,10,-4450,250
3,3,40,0,47,47,5,855,12,-4809,250
3,3,41,0,49,49,5,3091,52,-2603,250
3,3,42,0,49,49,5,1835,24,-3045,250
3,3,43,0,49,49,5,817,28,-2488,250
3,3,44,0,49,49,5,-336,38,-2408,250
3,3,45,0,49,49,5,-1363,25,-2724,250
3,3,46,0,49,49,5,-2799,30,-2444,250
3,3,47,0,49,49,5,-2985,84,-1522,250
3,3,48,0,49,49,5,-1377,98,-1805,250
3,3,49,0,49,49,5,-541,85,-1420,250
3,3,50,0,49,49,5,977,78,-1545,250
3,3,51,0,49,49,5,2651,103,-1236,250
3,3,52,0,49,49,5,3420,116,-1891,250
3,3,53,0,49,49,5,2238,160,-2296,250
3,3,54,0,49,49,5,1882,0,-3595,250
3,3,55,0,49,49,5,968,7,-3305,250
3,3,56,0,49,49,5,17,78,-1916,250
3,3,57,0,49,49,5,-1507,79,-2235,250
3,3,58,0,49,49,5,-2443,3,-2650,250
3,3,59,0,49,49,5,-3037,91,-1964,250
3,3,60,0,49,49,5,1538,106,-2012,250
3,3,61,0,50,50,5,3083,179,-303,250
3,3,62,0,50,50,5,2528,100,-402,250
3,3,63,0,50,50,5,3024,217,430,250
3,3,64,0,50,50,5,2487,115,812,250
3,3,65,0,50,50,5,885,78,1406,250
3,3,66,0,50,50,5,373,78,894,250
3,3,67,0,50,50,5,-958,101,572,250
3,3,68,0,50,50,5,-682,208,1293,250
3,3,69,0,50,50,5,-1765,78,1178,250
3,3,70,0,50,50,5,-3122,176,698,250
3,3,71,0,50,50,5,-3306,170,-463,250
3,3,72,0,50,50,5,-2768,157,209,250
3,3,73,0,50,50,5,-827,102,-284,250
3,3,74,0,50,50,5,-190,79,369,250
3,3,75,0,50,50,5,300,78,-299,250
3,3,76,0,50,50,5,-1336,97,-895,250
3,3,77,0,50,50,5,760,79,-1045,250
3,3,78,0,50,50,5,-567,106,71,250
3,3,79,0,50,50,5,2438,122,7,250
3,3,80,0,50,50,5,3221,119,-1037,250
3,3,81,0,50,50,5,2891,122,-1662,250
3,3,82,0,51,51,2,1566,89,-2611,100
3,3,83,0,51,51,2,2499,119,-1616,100
3,3,84,0,51,51,2,3217,140,-639,100
3,3,85,0,51,51,2,2196,85,-820,100
3,3,86,0,51,51,2,2143,88,555,100
3,3,87,0,51,51,2,3212,212,1054,100
3,3,88,0,51,51,2,1449,93,-1566,100
3,3,89,0,51,51,2,286,55,-2297,100
3,3,90,0,51,51,2,-1047,79,-1882,100
3,3,91,0,51,51,2,-2530,80,-1403,100
3,3,92,0,51,51,2,-3289,155,-772,100
3,3,93,0,51,51,2,-3388,176,-124,100
3,3,94,0,51,51,2,-3391,60,-2392,100
3,3,95,0,51,51,2,-1958,7,-2816,100
3,3,96,0,51,51,2,-621,19,-2797,100
3,3,97,0,51,51,2,533,68,-2158,100
3,3,98,0,51,51,2,-653,78,-1886,100
3,3,99,0,51,51,2,8,78,-1141,100
3,3,100,0,51,51,2,-157,97,-229,100
3,3,101,0,51,51,2,-618,107,822,100
3,3,102,0,51,51,2,-1124,87,1184,100
3,3,103,0,51,51,2,893,78,1475,100
3,3,104,0,51,51,2,-912,91,-995,100
3,3,105,0,48,48,2,855,35,-5632,100
3,3,106,0,48,48,2,427,13,-7086,100
3,3,107,0,48,48,2,-1371,12,-6925,100
3,3,108,0,48,48,2,-2421,44,-7335,100
3,3,109,0,48,48,2,-1409,0,-8035,100
3,3,110,0,48,48,2,-1575,7,-8589,100
3,3,111,0,48,48,2,-1431,29,-8999,100
3,3,112,0,48,48,2,-192,0,-7713,100
3,3,113,0,48,48,2,2092,16,-6734,100
3,3,114,0,48,48,2,3143,8,-6476,100
3,3,115,0,48,48,2,3020,6,-7185,100
3,3,116,0,48,48,2,3115,20,-5493,100
3,3,117,0,48,48,2,2835,0,-3501,100
3,3,118,0,48,48,2,2166,18,-4550,100
3,3,119,0,48,48,2,-2130,41,-5359,100
3,3,120,0,48,48,2,-1629,1,-4653,100
3,3,121,0,48,48,2,-1239,35,-3350,100
3,3,122,0,48,48,2,-2644,0,-3012,100
3,3,123,0,48,48,2,-3144,44,-3403,100
3,3,124,0,48,48,2,-3180,67,-5251,100
3,3,125,0,48,48,2,-3178,77,-6457,100
3,3,126,0,48,48,2,-1153,47,-5900,100
3,3,127,0,48,48,2,-1105,28,-6485,100
3,3,128,0,48,48,2,-380,24,-6353,100
3,3,129,0,48,48,2,-375,14,-6736,100
3,3,130,0,52,52,1,1637,0,-5948,100
3,3,131,0,52,52,1,2493,61,-2857,100
3,3,132,0,52,52,1,2790,129,-1605,100
3,3,133,0,52,52,1,2829,177,114,100
3,3,134,0,52,52,1,265,78,-405,100
3,3,135,0,52,52,1,-1059,24,-6609,100
3,3,136,0,52,52,1,-1336,0,-7846,100
3,3,137,0,52,52,1,244,11,-7220,100
3,3,138,0,52,52,1,1149,10,-7725,100
3,3,139,0,52,52,1,-814,11,-6884,100
3,3,140,0,52,52,1,-2490,17,-6966,100
3,3,141,0,52,52,1,2765,1,-6807,100
3,3,142,0,52,52,1,2206,0,-7896,100
3,3,143,0,52,52,1,3285,2,-7561,100
3,3,144,0,52,52,1,2184,14,-6339,100
3,3,145,0,52,52,1,2101,10,-4343,100
3,3,146,0,52,52,1,2500,128,-2118,100
3,3,147,0,52,52,1,3153,1,-3291,100
3,3,148,0,52,52,1,3194,0,-4550,100
3,3,149,0,52,52,1,2986,6,-5618,100
3,3,150,0,52,52,1,-1619,10,-5019,100
3,3,151,0,52,52,1,-1522,43,-3183,100
3,3,152,0,52,52,1,-2205,78,-1690,100
3,3,153,0,52,52,1,-3018,22,-3265,100
3,3,154,0,52,52,1,-3269,64,-5483,100
3,3,155,0,53,53,1,1315,0,-3599,100
3,3,156,0,53,53,1,-1147,99,-768,100
3,3,157,0,53,53,1,-813,107,785,100
3,3,158,0,53,53,1,-1453,83,-47,100
3,3,159,0,53,53,1,-3035,139,-653,100
3,3,160,0,53,53,1,1957,112,-1476,100
3,3,161,0,53,53,1,2966,110,-806,100
3,3,162,0,53,53,1,2839,5,-4253,100
3,3,163,0,53,53,1,2370,13,-5379,100
3,3,164,0,53,53,1,1159,0,-6680,100
3,3,165,0,53,53,1,-664,20,-6648,100
3,3,166,0,53,53,1,-1888,56,-5822,100
3,3,167,0,53,53,1,-2613,53,-6802,100
3,3,168,0,53,53,1,1355,0,-6168,100
